international_total_gross,domestic_total_gross,rank,movie_title,max_theaters,opening_theathers,worldwide_total_gross,domestic_opening,budget,release_date,runtime,distributor,genres,rating,link_stub
71609321,71609321,316,Three Men and a Little Lady,1614.0,1281.0,0,13774642,0,19901121,104.0,Walt Disney Studios Motion Pictures,Comedy Drama Family Romance,,/title/tt0098966/?ref_=bo_ge_table_16
210452183,71543427,317,Bridget Jones's Diary,2547.0,1611.0,281995610,10733933,25000000,20010413,97.0,Miramax,Comedy Drama Romance,R,/title/tt0243155/?ref_=bo_ge_table_17
110500000,71516617,318,The Bridges of Madison County,1986.0,1805.0,182016617,10519257,24000000,19950602,135.0,Warner Bros.,Drama Romance,PG13,/title/tt0112579/?ref_=bo_ge_table_18
92975274,71195053,319,The Spiderwick Chronicles,3847.0,3847.0,164170327,19004058,90000000,20080214,96.0,Paramount Pictures,Action Adventure Drama Family Fantasy Thriller,PG,/title/tt0416236/?ref_=bo_ge_table_19
276527576,71017784,320,The Smurfs 2,3867.0,3866.0,347545360,17548389,105000000,20130731,105.0,Sony Pictures Entertainment (SPE),Adventure Animation Comedy Family Fantasy,PG,/title/tt2017020/?ref_=bo_ge_table_20
62000000,70511035,321,V for Vendetta,3365.0,3365.0,132511035,25642340,54000000,20060315,132.0,Warner Bros.,Action Drama SciFi Thriller,R,/title/tt0434409/?ref_=bo_ge_table_21
37291867,70334258,323,Shaft,2433.0,2337.0,107626125,21714757,46000000,20000616,99.0,Paramount Pictures,Action Crime Thriller,R,/title/tt0162650/?ref_=bo_ge_table_23
42400000,70187658,324,Star Trek: Insurrection,2677.0,2620.0,112587658,22052836,58000000,19981211,103.0,Paramount Pictures,Action Adventure SciFi Thriller,PG,/title/tt0120844/?ref_=bo_ge_table_24
61123659,70087718,325,Blade,2389.0,2322.0,131211377,17073856,0,19980821,,New Line Cinema,Action Horror SciFi,R,/title/tt0120611/?ref_=bo_ge_table_25
68825698,69684532,326,Nine Months,1795.0,1458.0,138510230,12522240,0,19950714,103.0,Twentieth Century Fox,Comedy Romance,PG13,/title/tt0113986/?ref_=bo_ge_table_26
67041794,69117629,327,Lost in Space,3306.0,3306.0,136159423,20154919,80000000,19980403,130.0,New Line Cinema,Action Adventure Family SciFi Thriller,PG13,/title/tt0120738/?ref_=bo_ge_table_27
131290761,68559554,328,Percy Jackson: Sea of Monsters,3080.0,3031.0,199850315,14401054,90000000,20130807,106.0,Twentieth Century Fox,Adventure Family Fantasy,PG,/title/tt1854564/?ref_=bo_ge_table_28
62973398,68549695,329,The House with a Clock in Its Walls,3592.0,3592.0,131523093,26608020,42000000,20180919,105.0,Universal Pictures,Comedy Family Fantasy Mystery SciFi,PG,/title/tt2119543/?ref_=bo_ge_table_29
119137302,68224452,330,Mr. Popper's Penguins,3342.0,3339.0,187361754,18445355,55000000,20110616,94.0,Twentieth Century Fox,Comedy Family Fantasy,PG,/title/tt1396218/?ref_=bo_ge_table_30
211149284,67631157,331,The Tourist,2756.0,2756.0,278780441,16472458,100000000,20101209,103.0,Sony Pictures Entertainment (SPE),Action Thriller,PG13,/title/tt1243957/?ref_=bo_ge_table_31
4000000,67406573,332,Holes,2452.0,2331.0,71406573,16300155,20000000,20030418,117.0,Walt Disney Studios Motion Pictures,Adventure Comedy Drama Family Mystery,PG,/title/tt0311289/?ref_=bo_ge_table_32
46403257,67355513,333,Insomnia,2610.0,2610.0,113758770,20930169,46000000,20020524,118.0,Warner Bros.,Drama Mystery Thriller,R,/title/tt0278504/?ref_=bo_ge_table_33
39214547,67172594,334,Race to Witch Mountain,3268.0,3187.0,106387141,24402214,0,20090311,98.0,Walt Disney Studios Motion Pictures,Action Adventure Family Fantasy SciFi Thriller,PG,/title/tt1075417/?ref_=bo_ge_table_34
116654745,66957026,335,102 Dalmatians,2704.0,2704.0,183611771,19883351,85000000,20001122,100.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family,,/title/tt0211181/?ref_=bo_ge_table_35
33700000,66954149,336,Alexander and the Terrible Horrible No Good Very Bad Day,3117.0,3088.0,100654149,18360230,28000000,20141009,81.0,Walt Disney Studios Motion Pictures,Comedy Drama Family Fantasy,PG,/title/tt1698641/?ref_=bo_ge_table_36
29734212,66528000,337,Contraband,2870.0,2863.0,96262212,24349815,25000000,20120112,109.0,Universal Pictures,Action Crime Drama Thriller,R,/title/tt1524137/?ref_=bo_ge_table_37
112800000,66465204,338,The League of Extraordinary Gentlemen,3002.0,3002.0,179265204,23075892,78000000,20030711,110.0,Twentieth Century Fox,Action Adventure Fantasy SciFi,PG13,/title/tt0311429/?ref_=bo_ge_table_38
25800141,66308518,339,The Parent Trap,2407.0,2247.0,92108659,11148497,0,19980731,128.0,Walt Disney Studios Motion Pictures,Adventure Comedy Drama Family Romance,PG,/title/tt0120783/?ref_=bo_ge_table_39
113062817,66184051,340,Allegiant,3740.0,3740.0,179246868,29027348,0,20160309,,Lionsgate,Action Adventure Mystery SciFi Thriller,PG13,/title/tt3410834/?ref_=bo_ge_table_40
78123000,66023816,341,Herbie Fully Loaded,3521.0,3521.0,144146816,12709221,50000000,20050622,101.0,Walt Disney Studios Motion Pictures,Adventure Comedy Family Fantasy Romance Sport,,/title/tt0400497/?ref_=bo_ge_table_41
30150280,65955630,342,The Manchurian Candidate,2867.0,2867.0,96105910,20018620,80000000,20040730,129.0,Paramount Pictures,Drama Mystery SciFi Thriller,R,/title/tt0368008/?ref_=bo_ge_table_42
65810475,65810475,348,The Muppet Movie,,,0,0,0,19790622,95.0,Associated Film Distribution,Adventure Comedy Family Musical,,/title/tt0079588/?ref_=bo_ge_table_48
94439026,65660196,344,Lara Croft Tomb Raider: The Cradle of Life,3222.0,3222.0,160099222,21783641,95000000,20030724,117.0,Paramount Pictures,Action Adventure Fantasy,PG13,/title/tt0325703/?ref_=bo_ge_table_44
84713814,65452312,345,The Taking of Pelham 1 2 3,3077.0,3074.0,150166126,23373102,100000000,20090610,106.0,Sony Pictures Entertainment (SPE),Action Crime Thriller,R,/title/tt1111422/?ref_=bo_ge_table_45
5361185,65281781,346,Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,687.0,683.0,70642966,31117834,0,20080201,74.0,Walt Disney Studios Motion Pictures,Documentary Music,G,/title/tt1127884/?ref_=bo_ge_table_46
42283000,65233369,347,The Amityville Horror,3323.0,3323.0,107516369,23507007,19000000,20050414,90.0,MetroGoldwynMayer (MGM),Horror,R,/title/tt0384806/?ref_=bo_ge_table_47
26507135,65002019,349,Friday the 13th,3105.0,3105.0,91509154,40570365,19000000,20090211,97.0,Warner Bros.,Horror Mystery Thriller,R,/title/tt0758746/?ref_=bo_ge_table_49
140527199,64508620,350,A Dog's Purpose,3178.0,3059.0,205035819,18222810,22000000,20170119,100.0,Universal Pictures,Adventure Comedy Drama Family Fantasy,PG,/title/tt1753383/?ref_=bo_ge_table_50
15238519,64255312,351,Jackass: The Movie,2532.0,2509.0,79493831,22763437,5000000,20021025,85.0,Paramount Pictures,Action Comedy Documentary,R,/title/tt0322802/?ref_=bo_ge_table_51
7000000,64186502,352,Down to Earth,2521.0,2521.0,71186502,17268883,49000000,20010216,87.0,Paramount Pictures,Comedy Fantasy,PG13,/title/tt0231775/?ref_=bo_ge_table_52
12192913,64003625,353,Diary of a Wimpy Kid,3083.0,3077.0,76196538,22126166,15000000,20100319,,Twentieth Century Fox,Comedy Drama Family,PG,/title/tt1196141/?ref_=bo_ge_table_53
100344039,63450470,354,Miami Vice,3026.0,3021.0,163794509,25723815,135000000,20060727,132.0,Universal Pictures,Action Adventure Crime Drama Thriller,R,/title/tt0430357/?ref_=bo_ge_table_54
68113010,63313159,355,Bewitched,3188.0,3174.0,131426169,20131130,85000000,20050624,102.0,Sony Pictures Entertainment (SPE),Comedy Fantasy Romance,PG13,/title/tt0374536/?ref_=bo_ge_table_55
52620171,63075011,357,A Nightmare on Elm Street,3332.0,3332.0,115695182,32902299,35000000,20100430,95.0,Warner Bros.,Crime Drama Horror Mystery,R,/title/tt1179056/?ref_=bo_ge_table_57
62134225,62134225,358,Down and Out in Beverly Hills,1084.0,806.0,0,5726495,14000000,19860131,103.0,Walt Disney Studios Motion Pictures,Comedy,,/title/tt0090966/?ref_=bo_ge_table_58
77810085,61979680,359,The Wolfman,3223.0,3222.0,139789765,31479235,150000000,20100210,103.0,Universal Pictures,Drama Fantasy Horror Thriller,R,/title/tt0780653/?ref_=bo_ge_table_59
63806833,61737191,360,Ender's Game,3407.0,3407.0,125544024,27017351,110000000,20131024,114.0,Lionsgate,Action Adventure SciFi,PG13,/title/tt1731141/?ref_=bo_ge_table_60
56700000,61363304,361,The Saint,2500.0,2307.0,118063304,16278873,0,19970404,116.0,Paramount Pictures,Action Adventure Romance SciFi Thriller,PG13,/title/tt0120053/?ref_=bo_ge_table_61
26010711,61123569,362,The Shaggy Dog,3501.0,3501.0,87134280,16310058,0,20060310,98.0,Walt Disney Studios Motion Pictures,Comedy Family Fantasy,PG,/title/tt0393735/?ref_=bo_ge_table_62
59204692,60477943,363,Dora and the Lost City of Gold,3735.0,3735.0,119682635,17431588,49000000,20190808,102.0,Paramount Pictures,Adventure Animation Comedy Family Fantasy Mystery,PG,/title/tt7547410/?ref_=bo_ge_table_63
240099518,60128566,364,Resident Evil: Afterlife,3209.0,3203.0,300228084,26650264,60000000,20100909,96.0,Screen Gems,Action Adventure Horror SciFi Thriller,R,/title/tt1220634/?ref_=bo_ge_table_64
78751301,60054530,365,Brüno,2759.0,2756.0,138805831,30619130,0,20090708,81.0,Universal Pictures,Comedy,R,/title/tt0889583/?ref_=bo_ge_table_65
59950623,59950623,366,Superman III,1763.0,1759.0,0,13352357,0,19830617,125.0,Warner Bros.,Action Adventure Comedy SciFi,,/title/tt0086393/?ref_=bo_ge_table_66
59927618,59927618,367,Jungle 2 Jungle,2340.0,2316.0,0,12812047,0,19970307,105.0,Walt Disney Studios Motion Pictures,Comedy Family,PG,/title/tt0119432/?ref_=bo_ge_table_67
11129206,59700064,368,Son of God,3271.0,3260.0,70829270,25601865,0,20140228,138.0,Twentieth Century Fox,Biography Drama History,PG13,/title/tt3210686/?ref_=bo_ge_table_68
43885385,59484742,370,The Stepford Wives,3057.0,3057.0,103370127,21406781,90000000,20040611,93.0,Paramount Pictures,Comedy Horror SciFi Thriller,PG13,/title/tt0327162/?ref_=bo_ge_table_70
43257755,59020957,371,Dawn of the Dead,2748.0,2745.0,102278712,26722575,26000000,20040319,101.0,Universal Pictures,Action Horror,R,/title/tt0363547/?ref_=bo_ge_table_71
139589199,58877969,372,Total Recall,3601.0,3601.0,198467168,25577758,125000000,20120802,118.0,Sony Pictures Entertainment (SPE),Action Adventure SciFi Thriller,PG13,/title/tt1386703/?ref_=bo_ge_table_72
58853106,58853106,373,The Blue Lagoon,,,0,0,0,19800620,104.0,Columbia Pictures,Adventure Drama Romance,,/title/tt0080453/?ref_=bo_ge_table_73
184081958,58607007,374,RoboCop,3372.0,3372.0,242688965,21681430,100000000,20140130,117.0,Sony Pictures Entertainment (SPE),Action Crime SciFi Thriller,PG13,/title/tt1234721/?ref_=bo_ge_table_74
81398001,58406347,375,Anastasia,2511.0,1.0,139804348,120541,0,19971114,94.0,Twentieth Century Fox,Adventure Animation Drama Family Fantasy Musical Mystery Romance,,/title/tt0118617/?ref_=bo_ge_table_75
11505164,58360760,376,Curious George,2609.0,2566.0,69865924,14703405,50000000,20060210,87.0,Universal Pictures,Adventure Animation Comedy Family,,/title/tt0381971/?ref_=bo_ge_table_76
22188919,58272029,377,Halloween,3475.0,3472.0,80460948,26362367,0,20070831,109.0,MGM/Weinstein,Horror,R,/title/tt0373883/?ref_=bo_ge_table_77
216400000,58250803,378,Tomb Raider,3854.0,3854.0,274650803,23633317,94000000,20180307,119.0,Warner Bros.,Action Adventure Fantasy Thriller,PG13,/title/tt1365519/?ref_=bo_ge_table_78
129896484,58236838,379,The Secret Life of Walter Mitty,2922.0,2909.0,188133322,12765508,90000000,20131219,114.0,Twentieth Century Fox,Adventure Comedy Drama Fantasy Romance,PG,/title/tt0359950/?ref_=bo_ge_table_79
119796565,58060186,380,Baywatch,3647.0,3647.0,177856751,18503871,69000000,20170525,116.0,Paramount Pictures,Action Comedy Crime,R,/title/tt1469304/?ref_=bo_ge_table_80
230142892,58032443,381,Maze Runner: The Death Cure,3793.0,3787.0,288175335,24167011,62000000,20180117,143.0,Twentieth Century Fox,Action Adventure SciFi Thriller,PG13,/title/tt4500922/?ref_=bo_ge_table_81
6731857,57682904,382,Fences,2368.0,4.0,64414761,129462,24000000,20161216,139.0,Paramount Pictures,Drama,PG13,/title/tt2671706/?ref_=bo_ge_table_82
104752454,57490508,383,Memoirs of a Geisha,1654.0,8.0,162242962,682504,85000000,20051209,145.0,Sony Pictures Entertainment (SPE),Drama Romance,PG13,/title/tt0397535/?ref_=bo_ge_table_83
9286000,57387516,384,Dragnet,1343.0,1337.0,66673516,10542669,0,19870626,106.0,Universal Pictures,Comedy Crime,,/title/tt0092925/?ref_=bo_ge_table_84
111698000,57141459,385,12 Monkeys,1629.0,3.0,168839459,184776,0,19951229,129.0,Universal Pictures,Mystery SciFi Thriller,R,/title/tt0114746/?ref_=bo_ge_table_85
4858,57059003,386,Annie,1102.0,14.0,57063861,510632,0,19820521,126.0,Columbia Pictures,Comedy Drama Family Musical,,/title/tt0083564/?ref_=bo_ge_table_86
126000000,56968902,387,The Man in the Iron Mask,3101.0,3101.0,182968902,17271450,0,19980313,132.0,MetroGoldwynMayer (MGM),Action Adventure Drama,PG13,/title/tt0120744/?ref_=bo_ge_table_87
66896682,56832494,388,The Time Machine,2958.0,2944.0,123729176,22610437,80000000,20020308,96.0,DreamWorks Distribution,Action Adventure SciFi,PG13,/title/tt0268695/?ref_=bo_ge_table_88
111765333,56117548,389,Fantastic Four,4004.0,3995.0,167882881,25685737,120000000,20150805,100.0,Twentieth Century Fox,Action Adventure SciFi,PG13,/title/tt1502712/?ref_=bo_ge_table_89
111600000,55817425,390,The Suicide Squad,4019.0,4002.0,167417425,26205415,185000000,20210508,132.0,Warner Bros.,Action Adventure Comedy SciFi,R,/title/tt6334354/?ref_=bo_ge_table_90
139759641,55483770,391,The BFG,3392.0,3357.0,195243411,18775350,140000000,20160630,117.0,Walt Disney Studios Motion Pictures,Adventure Family Fantasy,PG,/title/tt3691740/?ref_=bo_ge_table_91
94778000,55100437,392,I Am Number Four,3156.0,3154.0,149878437,19449893,60000000,20110217,111.0,Walt Disney Studios Motion Pictures,Action Adventure SciFi Thriller,PG13,/title/tt1464540/?ref_=bo_ge_table_92
104400000,54930280,393,The Jackal,2309.0,2193.0,159330280,15164595,60000000,19971114,124.0,Universal Pictures,Action Crime Drama Thriller,R,/title/tt0119395/?ref_=bo_ge_table_93
32969867,54870175,394,Spawn,2604.0,2536.0,87840042,19738749,40000000,19970801,96.0,New Line Cinema,Action Drama Horror,PG13,/title/tt0120177/?ref_=bo_ge_table_94
66400000,54814377,395,Starship Troopers,2971.0,2971.0,121214377,22058773,105000000,19971107,129.0,Sony Pictures Entertainment (SPE),Action Adventure SciFi Thriller,R,/title/tt0120201/?ref_=bo_ge_table_95
58393530,54724696,396,Pet Sematary,3585.0,3585.0,113118226,24502775,21000000,20190403,101.0,Paramount Pictures,Horror Mystery Thriller,R,/title/tt0837563/?ref_=bo_ge_table_96
186049908,54647948,397,Assassin's Creed,2996.0,2970.0,240697856,10278225,125000000,20161221,115.0,Twentieth Century Fox,Action Adventure SciFi,PG13,/title/tt2094766/?ref_=bo_ge_table_97
17604391,54611903,398,What Men Want,2912.0,2912.0,72216294,18232087,20000000,20190207,117.0,Paramount Pictures,Comedy Fantasy Romance,R,/title/tt7634968/?ref_=bo_ge_table_98
65367589,54607383,399,The Omen,2723.0,2723.0,119974972,16026496,25000000,20060606,110.0,Twentieth Century Fox,Drama Fantasy Horror Mystery Thriller,R,/title/tt0466909/?ref_=bo_ge_table_99
74622608,54333290,400,The Woman in Black,2856.0,2855.0,128955898,20874072,0,20120202,95.0,CBS Films,Drama Fantasy Horror Thriller,PG13,/title/tt1596365/?ref_=bo_ge_table_100
43303096,54239856,401,Evil Dead,3025.0,3025.0,97542952,25775847,17000000,20130404,91.0,TriStar Pictures,Horror,R,/title/tt1288558/?ref_=bo_ge_table_1
41653818,54149098,402,TMNT,3120.0,3110.0,95802916,24255205,34000000,20070322,87.0,Warner Bros.,Action Adventure Animation Comedy Family Fantasy SciFi,PG,/title/tt0453556/?ref_=bo_ge_table_2
24198,53672080,404,Sabrina,1976.0,1821.0,53696278,5563259,58000000,19951215,127.0,Paramount Pictures,Comedy Drama Romance,PG,/title/tt0114319/?ref_=bo_ge_table_4
19250061,53412862,405,Yours Mine & Ours,3210.0,3206.0,72662923,17461108,45000000,20051123,88.0,Paramount Pictures,Comedy Family Romance,PG,/title/tt0443295/?ref_=bo_ge_table_5
94813005,53262560,406,RED 2,3016.0,3016.0,148075565,18048422,84000000,20130718,116.0,Lionsgate,Action Adventure Comedy Crime Thriller,PG13,/title/tt1821694/?ref_=bo_ge_table_6
66362019,52775765,407,Unfaithful,2625.0,2617.0,119137784,14065277,50000000,20020508,124.0,Twentieth Century Fox,Drama Romance Thriller,R,/title/tt0250797/?ref_=bo_ge_table_7
19828461,52698535,408,Diary of a Wimpy Kid: Rodrick Rules,3169.0,3167.0,72526996,23751502,21000000,20110317,100.0,Twentieth Century Fox,Comedy Family,PG,/title/tt1650043/?ref_=bo_ge_table_8
79565998,52411906,409,Blade: Trinity,2912.0,2912.0,131977904,16100000,65000000,20041208,113.0,New Line Cinema,Action Horror SciFi,R,/title/tt0359013/?ref_=bo_ge_table_9
52210049,52210049,410,Star Trek V: The Final Frontier,2202.0,2202.0,0,17375648,0,19890609,107.0,Paramount Pictures,Action Adventure Fantasy SciFi Thriller,,/title/tt0098382/?ref_=bo_ge_table_10
15183000,52125282,411,The Little Rascals,1927.0,1726.0,67308282,10028065,0,19940805,82.0,Universal Pictures,Comedy Family Romance,PG,/title/tt0110366/?ref_=bo_ge_table_11
31100000,52037603,412,South Park: Bigger Longer & Uncut,2128.0,2128.0,83137603,11335889,21000000,19990630,81.0,Paramount Pictures,Animation Comedy Fantasy Musical,R,/title/tt0158983/?ref_=bo_ge_table_12
80789928,51774002,413,Ghost Rider: Spirit of Vengeance,3174.0,3174.0,132563930,22115334,57000000,20120215,96.0,Sony Pictures Entertainment (SPE),Action Fantasy Thriller,PG13,/title/tt1071875/?ref_=bo_ge_table_13
48326155,51687870,414,Atomic Blonde,3326.0,3304.0,100014025,18286420,30000000,20170726,115.0,Focus Features,Action Thriller,R,/title/tt2406566/?ref_=bo_ge_table_14
49188766,51545952,415,My Bloody Valentine,2534.0,2534.0,100734718,21241456,15000000,20090116,101.0,Lionsgate,Horror Mystery Thriller,R,/title/tt1179891/?ref_=bo_ge_table_15
66000000,51270765,416,Dennis the Menace,2085.0,2085.0,117270765,9331139,0,19930625,94.0,Warner Bros.,Comedy Family,PG,/title/tt0106701/?ref_=bo_ge_table_16
78141316,51201453,417,Resident Evil: Apocalypse,3284.0,3284.0,129342769,23036273,45000000,20040910,94.0,Screen Gems,Action Horror SciFi Thriller,R,/title/tt0318627/?ref_=bo_ge_table_17
29200000,51183113,418,Muppets Most Wanted,3194.0,3194.0,80383113,17005126,50000000,20140319,107.0,Walt Disney Studios Motion Pictures,Adventure Comedy Crime Family Musical Mystery,PG,/title/tt2281587/?ref_=bo_ge_table_18
51132598,51132598,419,Naked Gun 33 1/3: The Final Insult,2383.0,2361.0,0,13216531,30000000,19940318,83.0,Paramount Pictures,Comedy Crime,PG13,/title/tt0110622/?ref_=bo_ge_table_19
53393000,51085416,420,The Hitchhiker's Guide to the Galaxy,3133.0,3133.0,104478416,21103203,50000000,20050428,109.0,Walt Disney Studios Motion Pictures,Adventure Comedy SciFi,PG,/title/tt0371724/?ref_=bo_ge_table_20
36080135,50877145,421,The Tale of Despereaux,3107.0,3104.0,86957280,10103675,60000000,20081218,93.0,Universal Pictures,Adventure Animation Comedy Family Fantasy,,/title/tt0420238/?ref_=bo_ge_table_21
98,50693129,422,The Crow,2119.0,1573.0,50693227,11774332,0,19940513,102.0,Miramax,Action Fantasy Thriller,R,/title/tt0109506/?ref_=bo_ge_table_22
97069154,50648679,423,Resident Evil: Extinction,2848.0,2828.0,147717833,23678580,0,20070919,94.0,Screen Gems,Action Adventure Horror SciFi Thriller,R,/title/tt0432021/?ref_=bo_ge_table_23
50632037,50632037,424,Mighty Joe Young,2559.0,2502.0,0,10602042,90000000,19981225,114.0,Walt Disney Studios Motion Pictures,Action Adventure Family Fantasy Thriller,PG,/title/tt0120751/?ref_=bo_ge_table_24
27800000,50474843,425,If I Stay,3157.0,2907.0,78274843,15679190,11000000,20140821,107.0,Warner Bros.,Drama Fantasy Music Romance SciFi,PG13,/title/tt1355630/?ref_=bo_ge_table_25
40928790,50316123,427,Overboard,2006.0,1623.0,91244913,14711101,12000000,20180503,112.0,Pantelion Films,Comedy Romance,PG13,/title/tt1563742/?ref_=bo_ge_table_27
50236831,50236831,428,Angels in the Outfield,1921.0,1894.0,0,8916463,0,19940715,102.0,Walt Disney Studios Motion Pictures,Comedy Family Fantasy Sport,PG,/title/tt0109127/?ref_=bo_ge_table_28
90000000,50081992,429,Sommersby,1762.0,1432.0,140081992,8104624,0,19930205,114.0,Warner Bros.,Drama Mystery Romance,PG13,/title/tt0108185/?ref_=bo_ge_table_29
49823037,49823037,430,Popeye,901.0,901.0,0,6310520,0,19801212,114.0,Paramount Pictures,Adventure Comedy Family Fantasy Musical Romance,,/title/tt0081353/?ref_=bo_ge_table_30
8725535,49662533,431,Are We Done Yet?,2944.0,2877.0,58388068,14262724,0,20070404,92.0,Revolution Studios,Comedy Family Fantasy,PG,/title/tt0422774/?ref_=bo_ge_table_31
19339184,49438370,432,Land of the Lost,3534.0,3521.0,68777554,18837350,100000000,20090604,102.0,Universal Pictures,Action Adventure Comedy SciFi,PG13,/title/tt0457400/?ref_=bo_ge_table_32
28221033,49008662,433,Diary of a Wimpy Kid: Dog Days,3401.0,3391.0,77229695,14623599,22000000,20120803,94.0,Twentieth Century Fox,Comedy Family,PG,/title/tt2023453/?ref_=bo_ge_table_33
57305000,48947356,434,Clifford the Big Red Dog,3700.0,3700.0,106252356,16627491,0,20211110,96.0,Paramount Pictures,Adventure Comedy Family Fantasy,PG,/title/tt2397461/?ref_=bo_ge_table_34
48919043,48919043,435,Addams Family Values,2577.0,2577.0,0,14117545,0,19931119,94.0,Paramount Pictures,Comedy Fantasy,PG13,/title/tt0106220/?ref_=bo_ge_table_35
1808176,48637684,436,About Last Night,2253.0,2253.0,50445860,25649011,12500000,20140214,100.0,Screen Gems,Comedy Romance,R,/title/tt1826590/?ref_=bo_ge_table_36
73512403,48462608,437,Peter Pan,2813.0,2813.0,121975011,11139495,100000000,20031218,113.0,Universal Pictures,Adventure Family Fantasy Romance,PG,/title/tt0316396/?ref_=bo_ge_table_37
435000,48116322,438,Fat Albert,2744.0,2674.0,48551322,10021510,0,20041225,93.0,Twentieth Century Fox,Comedy Family Fantasy Romance,PG,/title/tt0396592/?ref_=bo_ge_table_38
48102795,48102795,439,The Preacher's Wife,2008.0,1783.0,0,7649752,0,19961213,123.0,Walt Disney Studios Motion Pictures,Comedy Drama Fantasy Romance,PG,/title/tt0117372/?ref_=bo_ge_table_39
52097803,48006762,441,Nim's Island,3518.0,3513.0,100104565,13210579,37000000,20080403,96.0,Twentieth Century Fox,Adventure Comedy Drama Family Fantasy,PG,/title/tt0410377/?ref_=bo_ge_table_41
19201909,47860214,442,When a Stranger Calls,3004.0,2999.0,67062123,21607203,15000000,20060203,87.0,Screen Gems,Horror Thriller,PG13,/title/tt0455857/?ref_=bo_ge_table_42
48012869,47425125,443,Poltergeist,3242.0,3240.0,95437994,22620386,35000000,20150520,93.0,Twentieth Century Fox,Horror Thriller,PG13,/title/tt1029360/?ref_=bo_ge_table_43
391683624,47365290,444,Warcraft,3406.0,3400.0,439048914,24166110,160000000,20160525,123.0,Universal Pictures,Action Adventure Fantasy,PG13,/title/tt0803096/?ref_=bo_ge_table_44
47118057,47118057,445,The Toy,1542.0,1381.0,0,6322804,0,19821210,102.0,Columbia Pictures,Comedy,,/title/tt0084809/?ref_=bo_ge_table_45
53622503,46982632,446,Silent Hill,2932.0,2926.0,100605135,20152598,50000000,20060421,125.0,Sony Pictures Entertainment (SPE),Horror Mystery,R,/title/tt0384537/?ref_=bo_ge_table_46
46704056,46704056,447,The Rocketeer,1903.0,1616.0,0,9600754,35000000,19910621,108.0,Walt Disney Studios Motion Pictures,Action Adventure Family SciFi,,/title/tt0102803/?ref_=bo_ge_table_47
46619747,46700633,448,Goosebumps 2: Haunted Halloween,3723.0,3521.0,93320380,15802225,35000000,20181010,90.0,Sony Pictures Entertainment (SPE),Adventure Comedy Fantasy Horror,PG,/title/tt5664636/?ref_=bo_ge_table_48
46576136,46576136,449,The Brady Bunch Movie,1941.0,1822.0,0,14827066,0,19950217,90.0,Paramount Pictures,Comedy,PG13,/title/tt0112572/?ref_=bo_ge_table_49
10786173,46437717,450,Walking Tall,2836.0,2836.0,57223890,15501114,46000000,20040402,86.0,MetroGoldwynMayer (MGM),Action Crime,PG13,/title/tt0351977/?ref_=bo_ge_table_50
45798574,45729221,451,Five Feet Apart,2866.0,2803.0,91527795,13190286,7000000,20190314,116.0,Lionsgate,Drama Romance,PG13,/title/tt6472976/?ref_=bo_ge_table_51
61600000,45445109,452,The Man from U.N.C.L.E.,3673.0,3638.0,107045109,13421036,75000000,20150812,116.0,Warner Bros.,Action Adventure Comedy,PG13,/title/tt1638355/?ref_=bo_ge_table_52
205893247,45319423,453,Bean,2015.0,242.0,251212670,2255233,18000000,19971017,89.0,Gramercy Pictures (I),Adventure Comedy Family,PG13,/title/tt0118689/?ref_=bo_ge_table_53
21890082,45090374,454,The Giver,3003.0,3003.0,66980456,12305016,25000000,20140815,97.0,The Weinstein Company,Drama Romance SciFi Thriller,PG13,/title/tt0435651/?ref_=bo_ge_table_54
152163264,45020282,455,Smurfs: The Lost Village,3610.0,3610.0,197183546,13210449,60000000,20170329,90.0,Sony Pictures Entertainment (SPE),Adventure Animation Comedy Family Fantasy,PG,/title/tt2398241/?ref_=bo_ge_table_55
39900000,45018541,456,Going in Style,3076.0,3061.0,84918541,11932330,25000000,20170406,96.0,Warner Bros.,Comedy Crime,PG13,/title/tt2568862/?ref_=bo_ge_table_56
56793000,44853581,457,Timecop,2274.0,2228.0,101646581,12064625,0,19940916,99.0,Universal Pictures,Action Crime SciFi Thriller,R,/title/tt0111438/?ref_=bo_ge_table_57
6143513,44806783,458,Red Dawn,2781.0,2724.0,50950296,14276668,65000000,20121121,93.0,FilmDistrict,Action Drama,PG13,/title/tt1234719/?ref_=bo_ge_table_58
10481077,44338224,459,The Three Stooges,3482.0,3477.0,54819301,17010125,30000000,20120413,92.0,Twentieth Century Fox,Comedy Family,PG,/title/tt0383010/?ref_=bo_ge_table_59
262453,44089964,460,The Sisterhood of the Traveling Pants 2,2714.0,2707.0,44352417,10678430,27000000,20080806,119.0,Warner Bros.,Comedy Drama Romance,PG13,/title/tt1018785/?ref_=bo_ge_table_60
13375834,44029386,461,The Beverly Hillbillies,2162.0,2152.0,57405220,9525375,0,19931015,92.0,Twentieth Century Fox,Comedy Family,PG,/title/tt0106400/?ref_=bo_ge_table_61
50000000,43945766,462,Speed Racer,3606.0,3606.0,93945766,18561337,120000000,20080507,135.0,Warner Bros.,Action Adventure Comedy Drama Family SciFi Sport,PG,/title/tt0811080/?ref_=bo_ge_table_62
